exon_id,filename_of_origin,nmd_classification
exon:chr2:201722441-201722607:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:201724848-201724938:-,ipsc_npc_mn_regression_targets.csv,Exclusion causes NMD (annotated)
exon:chr2:201724848-201724938:-,ipsc_only_regression_targets.csv,Exclusion causes NMD (annotated)
exon:chr2:202285140-202285429:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:204110569-204110618:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:204110569-204110618:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:204276008-204276094:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:207017143-207017234:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:207017143-207017234:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:210372316-210372365:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:210874381-210874460:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:211302414-211302596:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:216245534-216245803:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:216245534-216245803:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:219591996-219592070:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr2:219591996-219592070:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:220093732-220093896:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:220397605-220397661:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:220397605-220397661:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:220397985-220398130:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:223765392-223765498:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:223765392-223765498:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:228193394-228193505:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:228193394-228195562:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:231254563-231254738:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr2:232153373-232153434:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:232601897-232602002:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:233422594-233422728:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:238617187-238617273:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:238680724-238680841:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:238925208-238925275:+,correlated_actual_filtered_targets.csv,Exclusion causes NMD (annotated)
exon:chr2:238925208-238925275:+,ipsc_npc_mn_regression_targets.csv,Exclusion causes NMD (annotated)
exon:chr2:242047882-242048222:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:242092891-242093019:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:242092891-242093019:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:242256914-242257014:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:242263631-242263656:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:242263631-242263656:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:24236155-24236280:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:24236155-24236280:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:24239026-24239150:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:242619644-242619734:-,ipsc_only_regression_targets.csv,Exclusion causes NMD (annotated)
exon:chr2:242619644-242619734:-,ipsc_npc_mn_regression_targets.csv,Exclusion causes NMD (annotated)
exon:chr2:24276974-24277062:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:24384376-24384483:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:24384376-24384483:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:25016721-25016834:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:262631-262750:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:262631-262750:-,UPF1_HepG2_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:262631-262786:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:272037-272150:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:272192-272305:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:272192-272305:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:27355096-27355224:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:27535861-27535938:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:27535861-27535938:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr2:27535861-27535941:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:27535861-27535941:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:27535861-27535976:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:27535861-27535976:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:27535861-27536021:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:27535861-27536021:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:27535861-27536047:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:27535861-27536047:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr2:27558784-27558895:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:28092639-28093757:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Inclusion causes NMD (annotated)
exon:chr2:28115250-28115315:+,correlated_actual_filtered_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr2:28115250-28115315:+,ipsc_only_regression_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr2:30682418-30682588:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:30748453-30748621:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:32108455-32108531:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:32157136-32157204:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:32248746-32248877:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:32422413-32422461:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:37469778-37469836:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:42562723-42562885:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:42562723-42562885:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr2:43783484-43783694:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:45773456-45773499:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:45773456-45773499:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr2:45773456-45773515:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:45773456-45773515:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr2:46667266-46667365:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:46667266-46667365:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:54035436-54035597:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:61014646-61014755:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:61300593-61300686:+,ipsc_npc_mn_regression_targets.csv,Exclusion causes NMD (annotated)
exon:chr2:61752405-61752468:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:61752405-61752468:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:63798509-63798760:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:64331688-64331731:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:65561249-65561399:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:68280193-68280269:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:70456191-70456223:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:70456191-70456223:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:70516482-70516504:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:71297632-71297716:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:71575883-71577401:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:73959711-73959827:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:73961655-73961715:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:73961655-73961715:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:74056532-74056637:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:74129487-74129615:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:74173846-74174033:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:74173846-74174033:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:74177712-74177859:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:74590741-74590755:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:8943060-8943257:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr2:9547578-9547713:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:9547578-9547727:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:96517874-96517944:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:96517874-96517944:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr2:96565573-96565635:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:96571189-96571251:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr2:96903643-96903837:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr2:96903643-96903837:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr2:97875537-97875609:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr2:99773190-99773317:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:100289453-100293503:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:10030396-10030431:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:10030396-10030431:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:10040460-10040583:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr3:10040460-10040583:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr3:10320348-10320444:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:10320348-10320444:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:108324182-108324285:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:112059749-112059830:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:112059749-112059830:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:112711873-112711971:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:119585437-119585475:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:120457374-120457514:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:120457374-120457514:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:121547317-121547479:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:126160608-126160789:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:126160608-126160789:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:126160608-126160789:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:126160608-126160789:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:126178496-126178580:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:126178496-126178580:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:126666616-126666734:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr3:126666616-126666734:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr3:126671868-126672027:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:129579783-129579855:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:129579783-129579855:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:129599152-129599402:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:129599152-129599402:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:13524964-13525064:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr3:13524964-13525064:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr3:136678351-136678522:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr3:137991809-137991958:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:137993291-137993386:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:14163417-14163586:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:14163417-14163586:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:141713862-141713983:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:141719094-141719196:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:14708931-14709025:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:15116797-15116924:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:15116797-15116924:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:152017194-152017420:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr3:152056257-152056462:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr3:155314021-155314167:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:158306641-158306713:+,correlated_actual_filtered_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr3:158306641-158306713:+,ipsc_npc_mn_regression_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr3:160166510-160166583:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr3:160166510-160166583:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr3:16305662-16305736:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:16313652-16313828:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Inclusion causes NMD (annotated)
exon:chr3:167443189-167443261:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:167758574-167758657:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:167758574-167758657:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:169491819-169491885:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:169491819-169491885:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:169491819-169491885:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr3:169953018-169953139:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:170612081-170612212:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr3:174176304-174176386:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:174176304-174176386:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:178474868-178474924:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr3:178474868-178474924:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr3:178474868-178474943:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr3:178474868-178474943:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr3:178559333-178559404:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
